,Hydro,PumpedStorage,Nuclear,Coal,FuelGas,DieselEngines,GasTurbine,SteamTurbine,CombinedCycle,Hydroeolian,Wind,SolarPhotovoltaic,ThermalSolar,OtherRenewables,Cogeneration,NonRenewableWaste,RenewableWaste,TotalGeneration,year,month,day
2022-12-21,112512.699,11566.013,169479.815,17777.294,,6387.466,1789.44,4229.853,65577.372,4.377,320530.351,32545.48,188.383,10451.967,34639.18300000001,4297.6625,2164.9935,794142.3489999999,2022,12,21
2022-12-22,127168.54900000001,17466.012,169448.442,16684.5,,6593.747,2044.306,4051.378,60898.86,1.552,300102.7929999999,33662.742,1314.718,9950.433,32283.562,4150.6525,2245.3285,788067.5749999998,2022,12,22
2022-12-23,104610.11100000002,21937.796,169472.493,14130.84,,7001.759,1375.496,4678.967,62483.705,-0.015,261797.52400000003,42664.14,2866.181,7681.503,24156.929,4252.6515,2463.8755,731573.9560000001,2022,12,23
2022-12-24,77568.827,23169.161,169623.482,6227.395,,7061.569,1004.356,4133.676,72359.098,2.593,174262.962,49389.255,3029.086,6885.856,22323.341,4258.7715,2498.6945,623798.123,2022,12,24
2022-12-25,63215.47199999999,15197.767,169727.03,5697.911,,6040.634,585.813,3343.449,69537.651,-1.179,171883.888,44006.032,4365.611,6424.344,19208.817,4249.1925,2511.6155,585994.0480000001,2022,12,25
2022-12-26,100232.83799999997,22584.818,169727.64,11113.911,,5979.274,893.299,4240.693,112007.85,13.483,57598.468,57909.39,5340.755,7557.682,26643.541,4199.7845,2439.8375,588483.264,2022,12,26
2022-12-27,130448.18100000003,22487.008,169525.121,14091.651,,5676.897,2484.446,3276.666,100592.108,34.63,71022.03900000002,62172.039,6399.469,10439.836,36108.603,4488.4605,2590.9215,641838.0760000002,2022,12,27
2022-12-28,85638.46900000003,29311.924,169740.786,7705.356,,6152.952,1046.374,3351.063,68629.065,49.941,203106.119,58065.236,5796.183,7798.416,27561.041,4267.979,2327.151,680548.055,2022,12,28
2022-12-29,88029.31500000002,30223.614,169685.995,7570.136,,6473.534,1250.47,4333.462,62301.196,32.302,239990.09800000003,34020.37,811.942,6919.499,24095.169,4154.6455,2303.3875,682195.1349999999,2022,12,29
2022-12-30,72904.192,19014.136,162745.626,7629.641,,6639.436,1596.681,4906.181,48001.924,23.76,315615.94999999995,37582.313,1439.952,6333.449,20588.583,4180.9,2425.617,711628.3409999999,2022,12,30
2022-12-31,72891.875,27743.654,155126.138,6419.887,,6559.587,1447.493,4522.276,61768.065,25.347,169431.92400000003,51840.918,2985.958,5888.273,18498.045,4287.698,2482.224,591919.3620000001,2022,12,31
2023-01-01,76595.58399999999,11629.361,154675.736,10619.977,,5475.439,919.561,3778.819,63915.038,3.16,161362.74699999997,34884.378,811.405,5310.192,19340.669,3318.656,2472.641,555113.3629999999,2023,1,1
2023-01-02,136518.071,19334.608,162687.171,12496.65,,6702.929,1560.365,4870.508,145700.237,9.625,97582.85899999998,31910.465,194.716,9111.999,33482.908,3335.7235,2379.4275,667878.2619999999,2023,1,2
2023-01-03,153711.16700000002,11252.745,169453.632,14352.471,,6069.976,1237.517,4006.689,151058.97,34.612,72777.45000000001,53960.242,3462.572,10867.003,45982.94199999999,4075.831,2594.831,704898.6500000001,2023,1,3
2023-01-04,138220.83,18004.257,169747.896,14489.665,,6002.443,1180.267,4045.573,118999.233,19.803,68741.91399999999,58440.592,4732.083,10731.468,48352.405,4002.199,2635.204,668345.832,2023,1,4
2023-01-05,143184.392,12800.362,169859.286,8129.056,,6501.371,1078.054,4147.368,149568.502,2.894,45530.964,58482.087,5249.039,10780.028,48382.536,3999.2065,2650.5345,670345.6799999998,2023,1,5
2023-01-06,131153.006,12027.723,169840.35,5556.094,,5775.973,1430.853,3496.262,91722.413,12.444,85826.53399999999,55227.969,4585.892,11181.327,44090.992,3922.023,2636.081,628485.9360000001,2023,1,6
2023-01-07,74548.891,20475.111,136141.194,4043.704,,5880.727,1662.818,3973.148,63926.812,7.072,306913.0969999999,36324.455,873.13,6766.675,30507.633,3739.524,2594.704,698378.6949999998,2023,1,7
2023-01-08,80976.02299999999,7193.13,119629.148,5708.246,,5372.396,1779.652,3553.421,57368.318,10.858,376185.312,17724.326,59.494,6272.723,29007.255,3681.895,2444.483,716966.6799999999,2023,1,8
2023-01-09,102267.435,19281.589,149044.166,7099.413,,6106.17,2274.801,4045.18,79499.895,3.281,302495.793,50032.633,1020.745,9299.887,43708.72999999999,3778.506,2363.84,782322.064,2023,1,9
2023-01-10,148895.976,15272.125,169479.445,14127.194,,6554.722,2138.753,4040.202,85521.06,24.01,211448.537,46161.224,2376.949,11497.383,50275.484,3870.1215,2401.3995,774084.5850000001,2023,1,10
2023-01-11,145905.573,20630.431,169679.709,15533.295,,5753.203,1842.368,3553.456,92428.331,72.894,202813.504,37356.177,943.425,11805.462,47316.35599999999,3946.3495,2503.5415,762084.0750000001,2023,1,11
2023-01-12,157833.431,17415.556,169676.923,14259.355,,5298.77,1780.934,2928.657,92468.862,97.084,155505.705,60791.48,3836.722,11338.423,49871.031,3837.259,2451.371,749391.5629999998,2023,1,12
2023-01-13,161628.39600000004,23255.917,169690.963,12858.762,,5468.561,1743.219,3240.1,96752.431,93.648,157196.795,55487.698,2668.354,11282.049,47429.922,3798.3065,2522.6855,755117.8069999999,2023,1,13
2023-01-14,138420.982,14620.284,169779.379,5870.274,,5832.697,2193.121,4207.799,64554.397,18.469,183462.268,57882.967,3407.815,10276.73,34504.5,3755.1965,2426.5895,701213.4679999998,2023,1,14
2023-01-15,78347.47899999999,14512.2,169471.037,6058.257,,5213.081,1441.12,3194.452,47880.719,62.72,292377.269,42373.629,2302.046,9746.392,30898.96700000001,3517.535,2396.179,709793.0819999999,2023,1,15
2023-01-16,96313.22,29220.967,151789.104,6571.937,,5523.438,2637.349,3542.809,49154.71,63.789,405312.934,31095.19,580.014,6661.005,30891.493,3279.7455,2196.0565,824833.7609999998,2023,1,16
2023-01-17,92918.54100000003,23188.014,151427.463,7004.052,,5923.908,2823.578,4250.126,43708.857,65.788,393797.6349999999,38122.937,124.171,5466.973,28880.577,2960.0395,2145.8515,802808.5109999999,2023,1,17
2023-01-18,101416.768,25528.701,153971.56,7258.199,,6271.682,2959.075,4052.802,59271.508,63.36,360032.12999999995,57171.325,3684.869,5427.515,30407.816,2913.361,2288.903,822719.5739999999,2023,1,18
2023-01-19,103951.27899999997,22035.722,169517.736,7853.427,,5642.518,2684.013,3301.028,53975.683,96.011,377397.609,61184.172,4123.896,5533.539,31505.452,2981.0075,2242.1185,854025.2109999999,2023,1,19
2023-01-20,124793.62,19848.476,169906.04,8560.468,,5548.323,2846.537,3407.683,96853.875,95.813,277913.145,54330.953,1928.906,9039.257,42202.485,3367.1265,2355.0295,822997.7369999998,2023,1,20
2023-01-21,107838.09000000003,14130.916,170194.031,6666.731,,5424.653,1971.356,3142.429,57126.089,88.215,274156.08699999994,60460.119,2493.303,9650.829,36515.785,3318.1515,2377.8415,755554.626,2023,1,21
2023-01-22,100486.542,17361.618,170130.441,6079.232,,5350.886,1850.147,3040.237,57229.274,90.305,295888.2430000001,75080.88,8608.993,8546.504,31059.138,2825.169,1995.777,785623.386,2023,1,22
2023-01-23,127735.835,21967.131,170180.516,8403.676,,6569.061,2361.815,3780.001,80219.206,97.427,315925.89499999996,73889.482,8029.282,9433.671,37666.032,2471.854,1544.056,870274.94,2023,1,23
2023-01-24,156867.384,26321.4,170069.562,10603.758,,6164.931,1932.73,3925.019,116668.864,67.915,240924.59900000007,62297.828,5562.049,10116.845,42035.87,2656.0095,1479.7905,857694.554,2023,1,24
2023-01-25,163808.08800000002,15551.696,170087.794,13436.818,,6278.957,1537.881,3535.111,104298.335,72.754,225922.59800000003,74192.815,6771.8,11070.163,44156.583,2739.6915,1475.4525,844936.537,2023,1,25
2023-01-26,159528.272,14732.261,170060.867,13293.217,,5913.335,1544.396,2989.437,84463.23,74.559,319319.12200000003,54239.571,1834.559,10861.442,42710.298,2491.397,1328.792,885384.755,2023,1,26
2023-01-27,140880.854,16355.019,170108.286,9031.982,,6402.62,2502.791,3537.416,76498.108,92.742,343516.3989999999,76883.741,6864.319,10140.215,36406.72900000001,2629.9055,1376.2155,903227.3420000001,2023,1,27
2023-01-28,107127.558,17841.376,170111.057,6022.206,,6552.928,3381.199,4054.598,65598.574,91.585,305861.764,82973.756,8876.719,9638.737,33656.328,2414.3655,1523.3495,825726.1,2023,1,28
2023-01-29,105817.663,18841.53,170126.782,5973.247,,6900.352,2239.96,4465.241,85025.744,45.811,232180.14399999997,80274.005,8461.251,9931.754,35841.10100000001,2716.659,1852.718,770693.9619999999,2023,1,29
2023-01-30,155854.967,13722.603,170094.898,12498.242,,7084.328,3392.155,5468.271,145328.423,28.404,156727.85599999997,80963.951,7323.485,11435.893,49309.79200000001,3239.2275,2107.4895,824579.9850000001,2023,1,30
2023-01-31,145817.07799999995,8444.621,170131.417,15024.441,,7071.685,3224.413,4456.547,131722.175,42.452,212205.42800000007,84208.401,7715.756,12393.612,53861.74000000001,3821.986,2365.885,862507.637,2023,1,31
2023-02-01,137653.89099999997,13029.804,169944.683,13860.802,,7612.449,3645.869,4552.778,110900.604,41.486,216716.30200000005,83430.647,8341.695,12317.469,57526.692,3709.1625,2451.2005,845735.5340000001,2023,2,1
2023-02-02,138896.48700000002,8567.237,170085.845,17755.262,,7634.904,3223.809,4558.726,157786.315,15.475,115265.208,88040.152,8718.661,12961.311,60045.34699999999,3976.0235,2654.8225,800185.585,2023,2,2
2023-02-03,143416.64,11074.314,170238.403,19573.746,,7737.076,2516.387,5694.523,176278.525,6.795,62706.80299999999,91773.386,9938.444,13252.286,61064.089,3902.5605,2577.8055,781751.783,2023,2,3
2023-02-04,95337.199,11762.473,170308.159,13737.889,,7172.599,2069.949,5442.497,89179.834,10.162,186887.31800000003,93972.93,10663.417,12757.208,57874.92400000001,3731.9695,2482.4465,763390.974,2023,2,4
2023-02-05,63243.77899999999,9406.97,170232.323,6580.97,,7104.31,1604.589,4705.517,77575.435,16.723,283508.4039999999,89163.078,11363.215,11642.737,52395.25599999999,3691.247,2389.255,794623.8079999997,2023,2,5
2023-02-06,82894.604,14712.201,170233.945,13090.548,,7656.503,3332.013,4939.315,92722.054,39.555,277485.84199999995,78855.917,10078.483,12764.051,59736.787,4394.6075,2249.5185,835185.944,2023,2,6
2023-02-07,126620.713,14747.575,170300.899,18882.938,,7570.517,3698.351,5217.493,165966.11,47.017,189329.95,43357.065,810.19,12792.226,60689.00999999999,4652.0135,2313.8375,826995.905,2023,2,7
2023-02-08,122406.536,9026.806,170252.109,22678.652,,7950.697,2627.859,5193.793,176614.155,9.593,171533.57700000002,41959.161,538.355,12408.114,61429.83000000001,4783.681,2435.15,811848.0679999999,2023,2,8
2023-02-09,106818.99299999997,4440.522,170248.544,23854.779,,7928.367,2699.747,5395.287,194742.978,1.612,137624.26299999998,72629.963,9268.44,13166.402,62906.28299999999,4993.2505,2455.6045,819175.0349999998,2023,2,9
2023-02-10,109329.05,5587.898,170328.293,20306.208,,7460.927,1745.602,4711.577,186952.802,2.355,129321.55799999998,75557.392,5415.011,13404.478,63828.02399999998,4770.866,2544.145,801266.1860000001,2023,2,10
2023-02-11,80305.318,2772.314,170369.894,10520.707,,6549.497,1599.23,4651.202,130131.147,-0.663,158095.208,75711.626,3905.363,13057.625,60630.226,3918.637,2553.509,724770.84,2023,2,11
2023-02-12,75283.95999999999,6048.641,161529.269,7113.494,,6285.516,1488.072,3655.272,129485.741,0.85,147754.642,69833.66,2347.349,12679.52,59396.352,4075.884,2615.053,689593.2749999999,2023,2,12
2023-02-13,90457.165,4590.004,169341.248,10699.245,,6820.125,2462.991,4474.226,181690.807,26.995,153831.596,80472.886,8731.755,12797.768,61484.031,3997.983,2626.88,794505.705,2023,2,13
2023-02-14,79240.59399999997,1755.702,170269.313,9306.157,,6940.564,2740.779,3916.77,177202.6,54.446,217936.10899999997,60369.081,3154.41,12828.213,62406.22800000002,3922.7785,2553.0055,814596.7499999999,2023,2,14
2023-02-15,86454.03700000001,6952.848,170276.6,14298.517,,6907.938,1625.315,2890.518,222922.501,102.095,120476.73100000001,72787.822,4504.724,13202.74,63343.67200000001,3894.744,2582.394,793223.196,2023,2,15
2023-02-16,88860.99799999998,11245.652,170372.143,20848.449,,7110.87,1720.877,2785.747,220557.62,67.622,61151.94699999999,89002.18,7307.03,12811.546,64870.891,3687.84,2375.356,764776.7679999999,2023,2,16
2023-02-17,73387.273,9145.152,170409.227,16789.36,,7249.571,1472.453,2945.654,163839.335,50.366,135934.64399999997,76224.612,2792.815,12877.145,66042.078,3894.8825,2443.0865,745497.6539999997,2023,2,17
2023-02-18,68174.31,7688.258,164524.622,8921.086,,6938.842,1245.066,3270.946,114324.286,43.708,109000.47400000002,66972.008,1516.238,13054.517,63309.02400000001,4294.1315,2794.2405,636071.757,2023,2,18
2023-02-19,59837.72999999999,9648.679,170180.492,7041.704,,7051.855,1264.967,2518.817,124231.373,41.534,119857.39499999997,67470.507,463.934,12843.493,61734.852,4241.3605,2749.6535,651178.3459999999,2023,2,19
2023-02-20,67998.752,6246.898,170204.162,4509.652,,6809.992,1911.623,4256.336,168966.837,31.608,142096.40800000002,64766.563,685.372,12377.262,62975.09999999999,4132.464,2738.415,720707.444,2023,2,20
2023-02-21,82640.18000000001,12663.823,170117.619,18891.671,,5653.481,1257.288,3160.516,222198.535,61.542,76098.30799999999,70212.699,2192.451,12711.529,62450.573,4392.5705,2763.5605,747466.346,2023,2,21
2023-02-22,82623.872,12313.124,161923.819,21504.6,,6393.177,1602.87,3608.772,226870.544,67.077,67144.968,81242.412,5140.836,12489.163,64195.65400000001,4159.822,2788.943,754069.6529999999,2023,2,22
2023-02-23,74924.368,5346.866,145993.463,16583.432,,6436.534,1975.011,4659.365,185151.493,42.058,150991.143,70352.198,8738.428,12454.947,64829.083,3966.6805,2734.4345,755179.504,2023,2,23
2023-02-24,91119.401,6565.731,146058.008,15563.277,,7049.707,1884.19,4224.471,222210.999,13.888,74242.79900000001,92370.708,11124.783,13244.99,64541.58300000001,3892.7295,2560.8955,756668.16,2023,2,24
2023-02-25,82441.27900000001,4037.455,146104.394,14021.274,,6718.66,1449.216,3911.119,162319.811,0.63,106645.43000000002,70122.344,2826.381,13085.097,61416.08900000001,4274.0465,2809.3205,682182.5460000002,2023,2,25
2023-02-26,43660.15699999999,10326.351,146082.892,11420.901,,5951.707,948.324,3574.117,82334.374,-0.352,345133.61,79000.111,6860.604,12006.66,54522.82299999999,4115.0895,2676.8995,808614.2680000002,2023,2,26
2023-02-27,45394.375,23632.863,146032.302,14427.63600000001,,6585.148,2551.391,4466.952,92096.692,16.11,400480.5680000001,99759.143,14756.017,12639.924,61470.85399999999,4009.2875,2522.9765,930842.2390000001,2023,2,27
2023-02-28,63312.25599999999,17535.068,145997.046,14619.03,,6590.185,2968.026,4669.743,112259.945,19.054,319442.31100000005,106120.44,16601.014,12720.983,62918.877,3782.557,2520.084,892076.6190000001,2023,2,28
2023-03-01,83373.581,8424.526,145983.932,15625.563,,6503.266,2023.299,4971.207,205606.671,17.899,185982.60100000005,105588.762,15965.017,13374.111,63909.665,4249.7105,2631.5155,864231.3260000001,2023,3,1
2023-03-02,85098.406,7351.359,145932.687,19811.17200000001,,6852.619,1691.295,4352.311,200379.321,17.931,212236.477,108539.04,16364.25,13359.141,66195.156,4379.946,2640.593,895201.7039999999,2023,3,2
2023-03-03,83127.86000000002,7731.886,145980.553,20251.72,,6859.618,1778.789,4722.727,199312.664,14.302,182709.36600000004,112907.262,17410.389,13039.953,64958.77800000001,4328.844,2561.736,867696.4470000002,2023,3,3
2023-03-04,88133.27099999998,8530.169,152824.939,17573.858,,6260.497,1437.816,3473.767,166220.697,5.116,101836.56799999998,107191.384,10977.044,12393.915,63551.988,4414.459,2620.364,747445.8519999998,2023,3,4
2023-03-05,92570.47000000002,7702.421,168523.756,17246.8,,6473.207,1460.015,3508.066,215636.794,2.549,63598.72300000001,50301.98,490.394,12493.239,64008.95,4300.834,2408.29,710726.4879999999,2023,3,5
2023-03-06,84431.96500000001,3054.709,169916.214,17899.279,,7134.329,2865.943,4053.54,239156.995,1.224,151172.79899999997,52263.677,633.329,11522.55,64525.13400000001,4373.0415,2562.8215,815567.5500000002,2023,3,6
2023-03-07,49008.364,10339.396,170008.036,13358.239,,6793.787,2453.532,4122.552,77527.522,-1.54,335771.82500000007,70488.203,2964.728,10950.485,61833.518,4307.2605,2571.6415,822497.5490000001,2023,3,7
2023-03-08,52853.17299999999,16293.425,169725.796,13356.639,,6990.345,2543.413,4051.004,55534.082,7.819,392362.512,59823.235,1985.084,10773.725,59192.70400000001,3958.9465,2445.8395,851897.742,2023,3,8
2023-03-09,50407.97,16841.714,169645.598,13510.785,,6248.614,1757.854,3288.636,35331.132,17.407,414816.8059999999,54664.215,1915.281,9867.825,55829.727,3823.8805,2342.9725,840310.4169999998,2023,3,9
2023-03-10,43985.527,20122.803,169636.023,13674.822,,5039.866,1360.469,2948.721,36512.581,52.996,393123.5180000001,95583.334,10263.846,8985.662,49886.54000000002,3524.8665,2185.5205,856887.0950000002,2023,3,10
2023-03-11,42321.49399999999,18489.174,167647.286,12301.774,,5311.864,1429.407,2966.507,39948.688,45.052,349692.86699999997,78651.341,7110.975,8186.788,41947.446,3413.1135,2125.7705,781589.5469999999,2023,3,11
2023-03-12,60903.93200000001,29373.629,169442.26,11635.031,,5354.425,2005.678,3450.796,63441.416,6.928,178931.757,108339.138,13789.722,9884.159,49338.63099999999,3671.623,2295.04,711864.165,2023,3,12
2023-03-13,51463.469,20874.337,169802.316,13456.227,,5222.996,1829.566,3150.974,47126.317,75.776,290496.67100000003,95352.745,11109.445,8560.415,44629.321,3586.6075,2222.7675,768959.95,2023,3,13
2023-03-14,60732.033,25349.419,169949.382,14040.378,,4821.6,1769.575,3041.562,80639.388,73.978,259739.404,114421.516,17852.533,8721.875,48710.49399999999,3637.066,2182.219,815682.4220000001,2023,3,14
2023-03-15,93732.25400000002,17951.724,162539.297,13798.963,,5214.924,2023.721,4200.755,144183.182,45.902,93596.72299999998,125645.224,20688.526,9808.624,63269.037,4091.987,2543.467,763334.3099999999,2023,3,15
2023-03-16,65355.41999999998,21313.343,168914.436,13785.502,,5547.473,1503.029,3806.308,70937.774,71.458,234046.92899999995,111272.663,16036.555,9937.204,59555.88,3870.603,2456.624,788411.2009999998,2023,3,16
2023-03-17,60998.61099999999,23695.264,169340.395,13739.39,,4965.546,1177.589,3082.708,62378.755,112.839,287537.40199999994,86629.544,7703.879,9484.729,57852.299,3897.502,2419.799,795016.2509999998,2023,3,17
2023-03-18,72576.74600000001,15602.729,169567.933,11742.518,,5037.333,1359.557,2868.978,63933.906,100.679,188762.10100000005,82645.126,5535.801,10359.208,60477.169,4080.0175,2365.8685,697015.6699999999,2023,3,18
2023-03-19,64820.615,14609.797,169585.412,11837.278,,4665.639,1441.596,3121.889,112099.232,104.919,93491.24600000001,115786.044,18148.825,10413.992,59445.26799999999,3490.9535,1925.8305,684988.5360000001,2023,3,19
2023-03-20,82695.11899999999,14844.348,169480.197,12798.919,,5829.113,1678.065,3223.204,143598.43,94.525,76375.271,124933.639,21025.801,10301.299,63747.74299999999,3810.886,2081.983,736518.5420000001,2023,3,20
2023-03-21,82190.40600000002,18928.624,169282.69,12359.937,,6097.542,2034.545,3197.462,142134.402,106.351,61362.611,123489.206,20087.607,10101.002,63878.09400000001,3707.5845,2100.1815,721058.245,2023,3,21
2023-03-22,70694.95899999999,19500.767,169329.332,13792.493,,5216.545,1314.479,3091.025,93289.564,112.561,130482.82500000003,122555.354,21524.06,9948.859,60938.503,3655.837,2100.545,727547.7080000002,2023,3,22
2023-03-23,60530.131,21143.645,169100.069,13083.529,,5863.204,1233.963,3676.994,64594.132,68.208,207049.592,115083.277,18655.134,9749.237,59701.11299999999,3816.908,2205.273,755554.409,2023,3,23
2023-03-24,57820.74400000001,22532.709,168983.948,12712.574,-0.001,5535.735,1456.284,2783.953,64640.634,54.768,257971.03099999996,89051.398,8255.452,9324.595,52888.09899999999,3790.56,2305.429,760107.912,2023,3,24
